,Features,K,Silhouette_Avg,Size,Time
passes
0,"DN, GN/LS",4,0.629227127118,307515,1809.55400014
1,"DN, GN/LS",5,0.596999235574,307515,1656.27900004
2,"DN, GN/LS",6,0.627637338218,307515,1565.45500016
3,"DN, GN/LS",7,0.619875336572,307515,1594.6960001
4,"DN, GN/LS",8,0.619349507921,307515,1736.16599989
5,"DN, GN/LS",9,0.59673064818,307515,1752.11399984
6,"DN, GN/LS",10,0.602679557368,307515,1831.22399998
